AGG_REGION,REGION,RANGE_BRAND_NAME,GA1_NAME,DATE,PREDICTION,ACTUALS
France,France,R000128 - GOURMET,01 Pouch,2021-07-01,0.0,33164871.96
France,France,R000128 - GOURMET,01 Pouch,2021-10-01,0.0,38273343.74
France,France,R000128 - GOURMET,01 Pouch,2022-01-01,0.0,32560196.02
France,France,R000128 - GOURMET,01 Pouch,2022-04-01,0.0,36529956.0
France,France,R000128 - GOURMET,01 Pouch,2022-07-01,0.0,29910228.0
France,France,R000128 - GOURMET,01 Pouch,2022-10-01,0.0,33114011.740000002
France,France,R000128 - GOURMET,01 Pouch,2023-01-01,0.0,32744316.0
France,France,R000128 - GOURMET,01 Pouch,2023-04-01,0.0,30711672.0
France,France,R000128 - GOURMET,01 Pouch,2023-07-01,0.0,33484500.0
France,France,R000128 - GOURMET,01 Pouch,2023-10-01,0.0,34061820.0
France,France,R000128 - GOURMET,01 Pouch,2024-01-01,0.0,33477324.0
France,France,R000128 - GOURMET,01 Pouch,2024-04-01,0.0,34197156.0
France,France,R000128 - GOURMET,01 Pouch,2024-07-01,0.0,37192136.0
France,France,R000128 - GOURMET,01 Pouch,2024-10-01,0.0,40194728.0
France,France,R000128 - GOURMET,01 Pouch,2025-01-01,0.0,37411216.04
France,France,R000128 - GOURMET,01 Pouch,2025-04-01,0.0,41966900.0
France,France,R000128 - GOURMET,01 Pouch,2025-07-01,0.0,44269748.0
France,France,R000128 - GOURMET,01 Pouch,2025-10-01,0.0,46405456.0
France,France,R000128 - GOURMET,01 Pouch,2026-01-01,44609508.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2026-04-01,44997471.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2026-07-01,45385434.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2026-10-01,45773397.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2027-01-01,46161360.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2027-04-01,46549323.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2027-07-01,46937286.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2027-10-01,47325249.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2028-01-01,47713212.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2028-04-01,48101175.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2028-07-01,48489138.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2028-10-01,48877101.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2029-01-01,49265064.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2029-04-01,49653027.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2029-07-01,50040990.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2029-10-01,50428952.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2030-01-01,50816910.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2030-04-01,51204864.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2030-07-01,51592818.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2030-10-01,51980772.0,0.0
France,France,R000128 - GOURMET,01 Pouch,2031-01-01,17413136.0,0.0
France,France,R001717 - ONE,01 Pouch,2015-01-01,0.0,6618960.0
France,France,R001717 - ONE,01 Pouch,2015-04-01,0.0,7226352.0
France,France,R001717 - ONE,01 Pouch,2015-07-01,0.0,7400928.0
France,France,R001717 - ONE,01 Pouch,2015-10-01,0.0,7762176.0
France,France,R001717 - ONE,01 Pouch,2016-01-01,0.0,9190176.0
France,France,R001717 - ONE,01 Pouch,2016-04-01,0.0,10309280.0
France,France,R001717 - ONE,01 Pouch,2016-07-01,0.0,8147664.0
France,France,R001717 - ONE,01 Pouch,2016-10-01,0.0,8484048.0
France,France,R001717 - ONE,01 Pouch,2017-01-01,0.0,10199184.0
France,France,R001717 - ONE,01 Pouch,2017-04-01,0.0,9424848.0
France,France,R001717 - ONE,01 Pouch,2017-07-01,0.0,10213168.0
France,France,R001717 - ONE,01 Pouch,2017-10-01,0.0,10487712.0
France,France,R001717 - ONE,01 Pouch,2018-01-01,0.0,11375184.0
France,France,R001717 - ONE,01 Pouch,2018-04-01,0.0,13102704.0
France,France,R001717 - ONE,01 Pouch,2018-07-01,0.0,13197056.0
France,France,R001717 - ONE,01 Pouch,2018-10-01,0.0,13488944.0
France,France,R001717 - ONE,01 Pouch,2019-01-01,0.0,14886136.0
France,France,R001717 - ONE,01 Pouch,2019-04-01,0.0,14369736.0
France,France,R001717 - ONE,01 Pouch,2019-07-01,0.0,7101280.0
France,France,R001717 - ONE,01 Pouch,2019-10-01,0.0,0.0
France,France,R001717 - ONE,01 Pouch,2020-01-01,0.0,17358852.0
France,France,R001717 - ONE,01 Pouch,2020-04-01,0.0,19907768.0
France,France,R001717 - ONE,01 Pouch,2020-07-01,0.0,20983504.0
France,France,R001717 - ONE,01 Pouch,2020-10-01,0.0,21054236.0
France,France,R001717 - ONE,01 Pouch,2021-01-01,0.0,23583275.439999998
France,France,R001717 - ONE,01 Pouch,2021-04-01,0.0,23973526.76
France,France,R001717 - ONE,01 Pouch,2021-07-01,0.0,29895408.23
France,France,R001717 - ONE,01 Pouch,2021-10-01,0.0,30160432.28
France,France,R001717 - ONE,01 Pouch,2022-01-01,0.0,29085552.77
France,France,R001717 - ONE,01 Pouch,2022-04-01,0.0,30019199.580000002
France,France,R001717 - ONE,01 Pouch,2022-07-01,0.0,29023417.119999997
France,France,R001717 - ONE,01 Pouch,2022-10-01,0.0,32275255.18
France,France,R001717 - ONE,01 Pouch,2023-01-01,0.0,30133729.7
France,France,R001717 - ONE,01 Pouch,2023-04-01,0.0,25289258.0
France,France,R001717 - ONE,01 Pouch,2023-07-01,0.0,29572204.0
France,France,R001717 - ONE,01 Pouch,2023-10-01,0.0,30500349.26
France,France,R001717 - ONE,01 Pouch,2024-01-01,0.0,32600370.200000003
France,France,R001717 - ONE,01 Pouch,2024-04-01,0.0,27786656.14
France,France,R001717 - ONE,01 Pouch,2024-07-01,0.0,33927059.79
France,France,R001717 - ONE,01 Pouch,2024-10-01,0.0,28536119.950000003
France,France,R001717 - ONE,01 Pouch,2025-01-01,0.0,33596814.620000005
France,France,R001717 - ONE,01 Pouch,2025-04-01,0.0,31396655.41
France,France,R001717 - ONE,01 Pouch,2025-07-01,0.0,35340923.980000004
France,France,R001717 - ONE,01 Pouch,2025-10-01,0.0,35032168.0
France,France,R001717 - ONE,01 Pouch,2026-01-01,35787423.0,0.0
France,France,R001717 - ONE,01 Pouch,2026-04-01,35257938.0,0.0
France,France,R001717 - ONE,01 Pouch,2026-07-01,36348808.0,0.0
France,France,R001717 - ONE,01 Pouch,2026-10-01,35710486.0,0.0
France,France,R001717 - ONE,01 Pouch,2027-01-01,38439420.0,0.0
France,France,R001717 - ONE,01 Pouch,2027-04-01,37909935.0,0.0
France,France,R001717 - ONE,01 Pouch,2027-07-01,39000805.0,0.0
France,France,R001717 - ONE,01 Pouch,2027-10-01,38362483.0,0.0
France,France,R001717 - ONE,01 Pouch,2028-01-01,41091417.0,0.0
France,France,R001717 - ONE,01 Pouch,2028-04-01,40561932.0,0.0
France,France,R001717 - ONE,01 Pouch,2028-07-01,41652802.0,0.0
France,France,R001717 - ONE,01 Pouch,2028-10-01,41014480.0,0.0
France,France,R001717 - ONE,01 Pouch,2029-01-01,43743414.0,0.0
France,France,R001717 - ONE,01 Pouch,2029-04-01,43213929.0,0.0
France,France,R001717 - ONE,01 Pouch,2029-07-01,44304799.0,0.0
France,France,R001717 - ONE,01 Pouch,2029-10-01,43666477.0,0.0
France,France,R001717 - ONE,01 Pouch,2030-01-01,46395410.0,0.0
France,France,R001717 - ONE,01 Pouch,2030-04-01,45865926.0,0.0
France,France,R001717 - ONE,01 Pouch,2030-07-01,46956795.0,0.0
France,France,R001717 - ONE,01 Pouch,2030-10-01,46318474.0,0.0
France,France,R001717 - ONE,01 Pouch,2031-01-01,15718744.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2015-01-01,0.0,89460951.2
Germany,Germany,R000053 - FELIX,01 Pouch,2015-04-01,0.0,95992836.88
Germany,Germany,R000053 - FELIX,01 Pouch,2015-07-01,0.0,108054132.24000001
Germany,Germany,R000053 - FELIX,01 Pouch,2015-10-01,0.0,113992475.75999999
Germany,Germany,R000053 - FELIX,01 Pouch,2016-01-01,0.0,95793271.88
Germany,Germany,R000053 - FELIX,01 Pouch,2016-04-01,0.0,113352248.35999998
Germany,Germany,R000053 - FELIX,01 Pouch,2016-07-01,0.0,121774178.24000001
Germany,Germany,R000053 - FELIX,01 Pouch,2016-10-01,0.0,127399996.91
Germany,Germany,R000053 - FELIX,01 Pouch,2017-01-01,0.0,123459452.78999999
Germany,Germany,R000053 - FELIX,01 Pouch,2017-04-01,0.0,118981116.16
Germany,Germany,R000053 - FELIX,01 Pouch,2017-07-01,0.0,119213807.34
Germany,Germany,R000053 - FELIX,01 Pouch,2017-10-01,0.0,137166592.2
Germany,Germany,R000053 - FELIX,01 Pouch,2018-01-01,0.0,118899218.1
Germany,Germany,R000053 - FELIX,01 Pouch,2018-04-01,0.0,122470776.75
Germany,Germany,R000053 - FELIX,01 Pouch,2018-07-01,0.0,134377495.24
Germany,Germany,R000053 - FELIX,01 Pouch,2018-10-01,0.0,140034828.32
Germany,Germany,R000053 - FELIX,01 Pouch,2019-01-01,0.0,137677203.54
Germany,Germany,R000053 - FELIX,01 Pouch,2019-04-01,0.0,135483278.21
Germany,Germany,R000053 - FELIX,01 Pouch,2019-07-01,0.0,147454418.13
Germany,Germany,R000053 - FELIX,01 Pouch,2019-10-01,0.0,111318803.08999999
Germany,Germany,R000053 - FELIX,01 Pouch,2020-01-01,0.0,132909261.74
Germany,Germany,R000053 - FELIX,01 Pouch,2020-04-01,0.0,126576662.77
Germany,Germany,R000053 - FELIX,01 Pouch,2020-07-01,0.0,139896012.86
Germany,Germany,R000053 - FELIX,01 Pouch,2020-10-01,0.0,168594475.22
Germany,Germany,R000053 - FELIX,01 Pouch,2021-01-01,0.0,142190611.01
Germany,Germany,R000053 - FELIX,01 Pouch,2021-04-01,0.0,138883515.81
Germany,Germany,R000053 - FELIX,01 Pouch,2021-07-01,0.0,164022432.45
Germany,Germany,R000053 - FELIX,01 Pouch,2021-10-01,0.0,163563320.54
Germany,Germany,R000053 - FELIX,01 Pouch,2022-01-01,0.0,124898546.38
Germany,Germany,R000053 - FELIX,01 Pouch,2022-04-01,0.0,142778622.9
Germany,Germany,R000053 - FELIX,01 Pouch,2022-07-01,0.0,163375214.84
Germany,Germany,R000053 - FELIX,01 Pouch,2022-10-01,0.0,172388905.10999998
Germany,Germany,R000053 - FELIX,01 Pouch,2023-01-01,0.0,157961436.47
Germany,Germany,R000053 - FELIX,01 Pouch,2023-04-01,0.0,171923715.63
Germany,Germany,R000053 - FELIX,01 Pouch,2023-07-01,0.0,173798102.84
Germany,Germany,R000053 - FELIX,01 Pouch,2023-10-01,0.0,183217379.32
Germany,Germany,R000053 - FELIX,01 Pouch,2024-01-01,0.0,167098154.47
Germany,Germany,R000053 - FELIX,01 Pouch,2024-04-01,0.0,178583468.34
Germany,Germany,R000053 - FELIX,01 Pouch,2024-07-01,0.0,179568239.42000002
Germany,Germany,R000053 - FELIX,01 Pouch,2024-10-01,0.0,168928786.70999998
Germany,Germany,R000053 - FELIX,01 Pouch,2025-01-01,0.0,159774487.82
Germany,Germany,R000053 - FELIX,01 Pouch,2025-04-01,0.0,181199008.46
Germany,Germany,R000053 - FELIX,01 Pouch,2025-07-01,0.0,176743173.08
Germany,Germany,R000053 - FELIX,01 Pouch,2025-10-01,0.0,207277248.57
Germany,Germany,R000053 - FELIX,01 Pouch,2026-01-01,167711824.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2026-04-01,189136348.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2026-07-01,184680508.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2026-10-01,215214592.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2027-01-01,175649160.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2027-04-01,197073688.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2027-07-01,192617848.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2027-10-01,223151920.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2028-01-01,183586504.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2028-04-01,205011024.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2028-07-01,200555184.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2028-10-01,231089272.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2029-01-01,191523840.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2029-04-01,212948356.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2029-07-01,208492524.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2029-10-01,239026600.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2030-01-01,199461176.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2030-04-01,220885704.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2030-07-01,216429864.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2030-10-01,246963936.0,0.0
Germany,Germany,R000053 - FELIX,01 Pouch,2031-01-01,61864028.0,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2020-10-01,0.0,870288.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2021-01-01,0.0,2621088.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2021-04-01,0.0,1289232.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2021-07-01,0.0,1768344.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2021-10-01,0.0,1875096.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2022-01-01,0.0,1526760.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2022-04-01,0.0,2380608.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2022-07-01,0.0,2853648.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2022-10-01,0.0,2661912.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2023-01-01,0.0,1194480.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2023-04-01,0.0,2677680.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2023-07-01,0.0,2904480.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2023-10-01,0.0,1905120.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2024-01-01,0.0,1642272.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2024-04-01,0.0,1370880.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2024-07-01,0.0,1764000.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2024-10-01,0.0,2469672.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2025-01-01,0.0,1396080.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2025-04-01,0.0,1547424.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2025-07-01,0.0,1366416.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2025-10-01,0.0,1419120.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2026-01-01,1687417.1875,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2026-04-01,1665995.75,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2026-07-01,1644574.375,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2026-10-01,1623152.9375,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2027-01-01,1601731.4375,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2027-04-01,1580310.0625,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2027-07-01,1558888.59375,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2027-10-01,1537467.1875,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2028-01-01,1516045.75,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2028-04-01,1494624.28125,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2028-07-01,1473202.875,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2028-10-01,1451781.46875,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2029-01-01,1430360.0,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2029-04-01,1408938.5625,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2029-07-01,1387517.15625,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2029-10-01,1366095.71875,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2030-01-01,1344674.25,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2030-04-01,1323252.84375,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2030-07-01,1301831.4375,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2030-10-01,1280409.9375,0.0
Germany,Germany,R000054 - FRISKIES,01 Pouch,2031-01-01,422043.0,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2015-01-01,0.0,123240.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2015-04-01,0.0,115584.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2015-07-01,0.0,102072.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2015-10-01,0.0,145176.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2016-01-01,0.0,196992.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2016-04-01,0.0,450144.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2016-07-01,0.0,38352.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2016-10-01,0.0,149232.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2017-01-01,0.0,288288.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2017-04-01,0.0,241272.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2017-07-01,0.0,248808.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2017-10-01,0.0,296256.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2018-01-01,0.0,313824.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2018-04-01,0.0,350496.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2018-07-01,0.0,313944.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2018-10-01,0.0,369696.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2019-01-01,0.0,425544.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2019-04-01,0.0,407088.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2019-07-01,0.0,308952.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2019-10-01,0.0,172296.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2020-01-01,0.0,213144.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2020-04-01,0.0,79536.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2020-07-01,0.0,58392.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2020-10-01,0.0,58224.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2021-01-01,0.0,70770.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2021-04-01,0.0,111090.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2021-07-01,0.0,110586.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2021-10-01,0.0,134160.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2022-01-01,0.0,105222.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2022-04-01,0.0,107978.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2022-07-01,0.0,127816.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2022-10-01,0.0,111410.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2023-01-01,0.0,155246.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2023-04-01,0.0,101322.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2023-07-01,0.0,106548.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2023-10-01,0.0,127738.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2024-01-01,0.0,100542.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2024-04-01,0.0,118404.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2024-07-01,0.0,112762.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2024-10-01,0.0,109070.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2025-01-01,0.0,119210.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2025-04-01,0.0,108238.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2025-07-01,0.0,110360.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2025-10-01,0.0,131718.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2026-01-01,125547.37109375,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2026-04-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2026-07-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2026-10-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2027-01-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2027-04-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2027-07-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2027-10-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2028-01-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2028-04-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2028-07-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2028-10-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2029-01-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2029-04-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2029-07-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2029-10-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2030-01-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2030-04-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2030-07-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2030-10-01,125727.36328125,0.0
Germany,Germany,R000058 - PRO PLAN,01 Pouch,2031-01-01,41909.12109375,0.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2021-01-01,0.0,3280.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2021-04-01,0.0,1320.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2021-07-01,0.0,1800.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2021-10-01,0.0,5040.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2022-01-01,0.0,14000.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2022-04-01,0.0,24400.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2022-07-01,0.0,21940.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2022-10-01,0.0,33120.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2023-01-01,0.0,31680.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2023-04-01,0.0,30830.02
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2023-07-01,0.0,49660.1
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2023-10-01,0.0,75420.56
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2024-01-01,0.0,82760.4
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2024-04-01,0.0,108030.6
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2024-07-01,0.0,82629.88
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2024-10-01,0.0,114080.44
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2025-01-01,0.0,115290.28
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2025-04-01,0.0,129090.32
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2025-07-01,0.0,129211.31999999999
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2025-10-01,0.0,167040.64
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2026-01-01,146484.37890625,0.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2026-04-01,160284.41796875,0.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2026-07-01,160405.41796875,0.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2026-10-01,198234.7421875,0.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2027-01-01,177678.4765625,0.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2027-04-01,191478.515625,0.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2027-07-01,191599.515625,0.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2027-10-01,229428.8359375,0.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2028-01-01,208872.5859375,0.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2028-04-01,222672.62109375,0.0
Germany,Germany,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2028-07-01,222793.6171875,0.0
